 Scan The fastest combinaison 32

 MKL_NUM_THREADS=32 OMP_NUM_THREADS=32




Feast 3.0:  image size = 32 X 32  ,   # Sub-Intervals= 1

| Sub-Intervals| 		| -1.08 -- 0 |
| List M0 |   		          | 597 |


Parallel Feast Double

h 	 gm 	 fe 	 Emin 	 Emax 	 M0 	 #cnt 	 ratio 	 Meth 	 eps 	 PSNR0  	 PSNR 	 eig(s) 	 Split(s) 	 Total(s) 	 #iter 	 Nh % 	 info	 store_fact 	 cnvgce_trace_Resdl 	 guess_M0 % 	  Run_Q_M0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 1	2	12	 inf	   17.163	   3.576	   3.669	  7.259	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 1	2	12	 inf	   17.163	   3.547	   3.662	  7.230	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	6	 inf	   17.162	   6.909	   3.665	  10.595	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	6	 inf	   17.162	   6.931	   3.667	  10.611	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	6	 inf	   17.162	   3.552	   3.669	  7.243	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	6	 inf	   17.162	   3.542	   3.668	  7.231	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	12	 inf	   17.162	   6.926	   3.674	  10.613	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	12	 inf	   17.162	   6.917	   3.667	  10.604	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	12	 inf	   17.162	   3.538	   3.669	  7.220	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	0	12	 inf	   17.162	   3.537	   3.664	  7.222	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	6	 inf	   17.229	   6.910	   3.665	  10.595	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	6	 inf	   17.229	   6.920	   3.668	  10.609	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	6	 inf	   17.229	   3.540	   3.667	  7.228	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	6	 inf	   17.229	   3.534	   3.662	  7.216	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	12	 inf	   17.229	   6.906	   3.667	  10.586	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	12	 inf	   17.229	   7.026	   3.728	  10.776	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	12	 inf	   17.229	   3.543	   3.662	  7.225	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	1	12	 inf	   17.229	   3.545	   3.667	  7.225	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	6	 inf	   17.163	   6.939	   3.664	  10.624	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	6	 inf	   17.163	   6.957	   3.668	  10.647	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	6	 inf	   17.163	   3.564	   3.666	  7.251	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	6	 inf	   17.163	   3.550	   3.672	  7.243	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	12	 inf	   17.163	   6.939	   3.667	  10.620	 2	357	6	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	12	 inf	   17.163	   6.943	   3.674	  10.630	 2	357	6	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	12	 inf	   17.163	   3.551	   3.671	  7.236	 2	357	6	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	178	  56	 100	2	12	 inf	   17.163	   3.543	   3.663	  7.219	 2	357	6	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	6	 inf	   47.917	   2.819	   3.665	  6.504	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	6	 inf	   47.917	   2.737	   3.602	  6.353	 2	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	6	 inf	   47.917	   2.324	   3.606	  5.944	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	6	 inf	   47.917	   2.364	   3.587	  5.965	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	12	 inf	   47.917	   3.785	   3.585	  7.391	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	12	 inf	   47.917	   4.711	   3.607	  8.340	 4	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	12	 inf	   47.917	   3.180	   3.633	  6.835	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	0	12	 inf	   47.917	   2.984	   3.659	  6.665	 4	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	6	 inf	   47.917	   3.783	   3.661	  7.457	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	6	 inf	   47.917	   4.727	   3.664	  8.405	 4	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	6	 inf	   47.917	   3.021	   3.656	  6.691	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	6	 inf	   47.917	   3.731	   3.660	  7.405	 4	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	12	 inf	   47.917	   5.682	   3.658	  9.354	 5	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	12	 inf	   47.917	   8.385	   3.659	  12.059	 9	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	12	 inf	   47.917	   4.435	   3.662	  8.110	 5	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	1	12	 inf	   47.917	   6.535	   3.664	  10.213	 9	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	6	 inf	   47.917	   3.750	   3.662	  7.425	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	6	 inf	   47.917	   3.765	   3.658	  7.444	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	6	 inf	   47.917	   3.029	   3.660	  6.703	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	6	 inf	   47.917	   3.057	   3.663	  6.742	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	12	 inf	   47.917	   5.591	   3.663	  9.268	 5	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	12	 inf	   47.917	   6.534	   3.671	  10.226	 7	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	12	 inf	   47.917	   4.448	   3.661	  8.123	 5	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 1	2	12	 inf	   47.917	   5.050	   3.662	  8.734	 7	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	6	 inf	   47.917	   4.662	   3.659	  8.335	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	6	 inf	   47.917	   4.710	   3.658	  8.382	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	6	 inf	   47.917	   3.703	   3.658	  7.375	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	6	 inf	   47.917	   3.718	   3.657	  7.389	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	12	 inf	   47.917	   6.557	   3.660	  10.230	 7	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	12	 inf	   47.917	   9.420	   3.659	  13.092	 12	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	12	 inf	   47.917	   5.063	   3.659	  8.736	 7	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	0	12	 inf	   47.917	   7.150	   3.668	  10.832	 12	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	6	 inf	   47.923	   13.121	   3.667	  16.802	 13	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	6	 inf	   47.917	   19.612	   3.658	  23.284	 20	571	4	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	6	 inf	   47.923	   9.879	   3.670	  13.570	 13	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	6	 inf	   47.917	   14.723	   3.663	  18.408	 20	571	4	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	12	 inf	   47.917	   19.678	   3.663	  23.363	 20	571	4	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	12	 inf	   47.917	   19.530	   3.657	  23.209	 20	571	4	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	12	 inf	   47.917	   14.759	   3.665	  18.445	 20	571	4	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	1	12	 inf	   47.917	   14.935	   3.662	  18.619	 20	571	4	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	6	 inf	   47.917	   3.759	   3.660	  7.440	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	6	 inf	   47.917	   3.726	   3.661	  7.408	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	6	 inf	   47.917	   3.066	   3.657	  6.737	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	6	 inf	   47.917	   3.041	   3.661	  6.724	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	12	 inf	   47.917	   5.626	   3.660	  9.300	 5	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	12	 inf	   47.917	   6.583	   3.661	  10.266	 7	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	12	 inf	   47.917	   4.433	   3.658	  8.105	 5	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  8	 100	2	12	 inf	   47.917	   5.080	   3.671	  8.765	 7	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	6	 inf	   47.917	   8.274	   3.659	  11.946	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	6	 inf	   47.917	   2.842	   3.659	  6.515	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	6	 inf	   47.917	   3.888	   3.664	  7.573	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	6	 inf	   47.917	   3.853	   3.659	  7.534	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	12	 inf	   47.917	   8.327	   3.655	  12.003	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	12	 inf	   47.917	   5.606	   3.818	  9.442	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	12	 inf	   47.917	   4.868	   3.656	  8.538	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	0	12	 inf	   47.917	   3.857	   3.660	  7.531	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	6	 inf	   47.917	   5.558	   3.658	  9.237	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	6	 inf	   47.917	   5.578	   3.645	  9.236	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	6	 inf	   47.917	   3.860	   3.660	  7.534	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	6	 inf	   47.917	   2.895	   3.666	  6.575	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	12	 inf	   47.917	   8.314	   3.666	  12.001	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	12	 inf	   47.917	   5.586	   3.658	  9.257	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	12	 inf	   47.917	   4.866	   3.659	  8.538	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	1	12	 inf	   47.917	   3.929	   3.660	  7.603	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	6	 inf	   47.917	   5.495	   3.661	  9.177	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	6	 inf	   47.917	   2.803	   3.657	  6.474	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	6	 inf	   47.917	   3.818	   3.661	  7.500	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	6	 inf	   47.917	   2.880	   3.660	  6.562	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	12	 inf	   47.917	   10.919	   3.661	  14.601	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	12	 inf	   47.917	   5.496	   3.654	  9.171	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	12	 inf	   47.917	   4.825	   3.657	  8.504	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 1	2	12	 inf	   47.917	   3.848	   3.661	  7.531	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	6	 inf	   47.917	   8.475	   3.668	  12.165	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	6	 inf	   47.917	   5.696	   3.661	  9.379	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	6	 inf	   47.917	   5.110	   3.658	  8.782	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	6	 inf	   47.917	   3.989	   3.658	  7.669	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	12	 inf	   47.917	   8.425	   3.660	  12.099	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	12	 inf	   47.917	   5.662	   3.662	  9.345	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	12	 inf	   47.917	   5.162	   3.664	  8.839	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	0	12	 inf	   47.917	   4.022	   3.658	  7.702	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	6	 inf	   47.917	   8.567	   3.658	  12.239	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	6	 inf	   47.917	   8.510	   3.658	  12.182	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	6	 inf	   47.917	   5.164	   3.660	  8.838	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	6	 inf	   47.917	   5.171	   3.658	  8.843	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	12	 inf	   47.917	   14.215	   3.662	  17.892	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	12	 inf	   47.917	   17.041	   3.672	  20.727	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	12	 inf	   47.917	   7.376	   3.661	  11.058	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	1	12	 inf	   47.917	   8.604	   3.662	  12.280	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	6	 inf	   47.917	   5.522	   3.659	  9.194	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	6	 inf	   47.917	   2.814	   3.661	  6.488	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	6	 inf	   47.917	   4.837	   3.658	  8.516	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	6	 inf	   47.917	   2.883	   3.658	  6.563	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	12	 inf	   47.917	   5.515	   3.661	  9.197	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	12	 inf	   47.917	   5.501	   3.661	  9.183	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	12	 inf	   47.917	   4.809	   3.658	  8.481	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	298	  56	 100	2	12	 inf	   47.917	   3.840	   3.659	  7.520	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	6	 inf	   47.917	   2.560	   3.659	  6.241	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	6	 inf	   47.917	   2.458	   3.599	  6.071	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	6	 inf	   47.917	   2.014	   3.595	  5.622	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	6	 inf	   47.917	   2.035	   3.583	  5.631	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	12	 inf	   47.917	   3.822	   3.585	  7.421	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	12	 inf	   47.917	   3.841	   3.596	  7.459	 4	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	12	 inf	   47.917	   3.301	   3.597	  6.912	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	0	12	 inf	   47.917	   2.942	   3.653	  6.616	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	6	 inf	   47.917	   2.596	   3.654	  6.264	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	6	 inf	   47.917	   2.556	   3.657	  6.226	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	6	 inf	   47.917	   2.333	   3.657	  6.004	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	6	 inf	   47.917	   2.340	   3.657	  6.010	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	12	 inf	   47.917	   3.840	   3.669	  7.522	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	12	 inf	   47.917	   3.848	   3.661	  7.530	 2	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	12	 inf	   47.917	   3.363	   3.656	  7.041	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	1	12	 inf	   47.917	   3.337	   3.655	  7.014	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	6	 inf	   47.917	   5.112	   3.658	  8.792	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	6	 inf	   47.917	   5.114	   3.648	  8.776	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	6	 inf	   47.917	   4.379	   3.657	  8.049	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	6	 inf	   47.917	   4.378	   3.656	  8.047	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	12	 inf	   47.917	   6.348	   3.655	  10.017	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	12	 inf	   47.917	   8.882	   3.643	  12.538	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	12	 inf	   47.917	   5.372	   3.659	  9.045	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 1	2	12	 inf	   47.917	   7.413	   3.658	  11.085	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	6	 inf	   47.917	   3.817	   3.656	  7.486	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	6	 inf	   47.917	   3.817	   3.721	  7.553	 2	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	6	 inf	   47.917	   3.332	   3.657	  7.010	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	6	 inf	   47.917	   3.302	   3.648	  6.964	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	12	 inf	   47.917	   5.116	   3.656	  8.793	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	12	 inf	   47.917	   5.083	   3.649	  8.754	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	12	 inf	   47.917	   4.329	   3.640	  7.983	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	0	12	 inf	   47.917	   4.330	   3.658	  8.010	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	6	 inf	   47.917	   5.098	   3.641	  8.752	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	6	 inf	   47.917	   5.139	   3.653	  8.814	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	6	 inf	   47.917	   4.380	   3.665	  8.066	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	6	 inf	   47.917	   4.346	   3.652	  8.019	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	12	 inf	   47.917	   6.339	   3.656	  10.016	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	12	 inf	   47.917	   10.149	   3.651	  13.822	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	12	 inf	   47.917	   5.347	   3.654	  9.022	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	1	12	 inf	   47.917	   8.343	   3.653	  12.017	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	6	 inf	   47.917	   5.098	   3.651	  8.770	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	6	 inf	   47.917	   5.079	   3.652	  8.744	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	6	 inf	   47.917	   4.370	   3.650	  8.037	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	6	 inf	   47.917	   4.348	   3.652	  8.013	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	12	 inf	   47.917	   6.350	   3.653	  10.016	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	12	 inf	   47.917	   8.896	   3.666	  12.583	 7	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	12	 inf	   47.917	   5.349	   3.653	  9.016	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  8	 100	2	12	 inf	   47.917	   7.340	   3.651	  11.012	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	6	 inf	   47.917	   8.717	   3.655	  12.384	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	6	 inf	   47.917	   5.931	   3.651	  9.603	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	6	 inf	   47.917	   5.263	   3.654	  8.939	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	6	 inf	   47.917	   5.291	   3.651	  8.964	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	12	 inf	   47.917	   8.732	   3.647	  12.400	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	12	 inf	   47.917	   39.384	   3.649	  43.047	 7	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	12	 inf	   47.917	   5.335	   3.654	  9.011	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	0	12	 inf	   47.917	   4.264	   3.650	  7.935	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	6	 inf	   47.917	   5.981	   3.662	  9.665	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	6	 inf	   47.917	   3.169	   3.655	  6.846	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	6	 inf	   47.917	   4.309	   3.649	  7.971	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	6	 inf	   47.917	   3.217	   3.650	  6.880	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	12	 inf	   47.917	   8.743	   3.646	  12.410	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	12	 inf	   47.917	   5.941	   3.647	  9.609	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	12	 inf	   47.917	   5.337	   3.643	  9.001	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	1	12	 inf	   47.917	   4.272	   3.645	  7.938	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	6	 inf	   47.917	   8.656	   3.645	  12.323	 1	571	0	0	0	0	0
