MKL Double 
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info 
	0.310000	0.500000	1.000000	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 -8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	15.590663	16.732963	93.173355	N/A	1811	0
Feast Double
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1489	-1.533158	0.000000	3	-1.145097e-03	-7.758208e-01	inf	19.033873	0.000000	0.012491	3314.807682	3315.822267	99.969402	32	1436	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1589	-1.533158	0.000000	3	-9.309430e-04	-7.758208e-01	inf	21.985455	0.000000	0.006331	3688.308409	3689.359844	99.971501	32	1556	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1689	-1.533158	0.000000	3	-9.102761e-04	-7.758208e-01	inf	25.796801	0.000000	0.002632	3916.018494	3917.099127	99.972412	32	1653	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1789	-1.533158	0.000000	3	-9.083570e-04	-7.758208e-01	inf	40.428875	0.000000	0.000091	4090.023560	4091.133087	99.972880	32	1783	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	695.983559	697.101557	99.839622	6	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	438.582160	439.698161	99.746189	4	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1711	-2.555264	0.000000	5	-1.508513e-03	-7.758208e-01	inf	29.536404	0.000000	0.001113	3900.101451	3901.196944	99.971919	32	1710	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1811	-2.555264	0.000000	5	-5.328291e-05	-7.758208e-01	inf	48.397190	0.000000	0.000014	1204.776593	1205.895910	99.907180	10	1811	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	703.649395	704.767582	99.841340	6	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	596.622692	597.740636	99.812972	5	1811	0
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1711	-0.511053	0.000000	1	-8.296308e-05	-5.109042e-01	inf	17.833895	0.000000	0.016467	1382.262142	1383.293465	99.925444	32	1489	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1389	-1.533158	0.000000	3	-5.219869e-02	-7.758197e-01	inf	25.843975	0.000000	0.002604	139.244896	140.231731	99.296283	6	1389	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.352539e-02	-7.758202e-01	inf	28.632771	0.000000	0.001370	163.244141	164.275184	99.372368	6	1489	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.438679e-02	-7.758208e-01	inf	33.172489	0.000000	0.000482	261.573812	262.636620	99.595331	8	1589	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1689	-1.533158	0.000000	3	-5.034692e-03	-7.758208e-01	inf	40.291718	0.000000	0.000094	512.148176	513.235610	99.788122	13	1689	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1789	-1.533158	0.000000	3	-1.841796e-04	-7.758208e-01	inf	48.203270	0.000000	0.000015	1477.726165	1478.840537	99.924646	32	1782	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1889	-1.533158	0.000000	3	-5.019677e-04	-7.758208e-01	inf	48.428375	0.000000	0.000014	1594.882082	1595.999031	99.930016	32	1807	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1989	-1.533158	0.000000	3	-2.094279e-05	-7.758208e-01	inf	48.402336	0.000000	0.000014	1720.059546	1721.174183	99.935240	32	1811	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1711	-2.555264	0.000000	5	-2.214045e-03	-7.758208e-01	inf	41.888985	0.000000	0.000065	927.113544	928.205056	99.882406	22	1711	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1811	-2.555264	0.000000	5	-1.669173e-04	-7.758208e-01	inf	47.829971	0.000000	0.000016	1482.577861	1483.683945	99.925450	32	1778	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	50	0	1911	-2.555264	0.000000	5	-5.170767e-04	-7.758208e-01	inf	48.466202	0.000000	0.000014	1611.112842	1612.227213	99.930880	32	1802	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1702	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	494.557302	495.587804	99.792065	5	1489	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1389	-1.533158	0.000000	3	-2.847323e-02	-6.907206e-01	inf	21.303055	0.000000	0.007408	298.039319	299.034825	99.667094	4	1389	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.322546e-02	-7.089233e-01	inf	23.830973	0.000000	0.004139	309.065516	310.047826	99.683175	4	1489	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.763275e-02	-7.338125e-01	inf	27.248419	0.000000	0.001884	347.253590	348.316238	99.694919	4	1589	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1689	-1.533158	0.000000	3	-1.190001e-02	-7.554316e-01	inf	32.665470	0.000000	0.000541	371.554117	372.639837	99.708641	4	1689	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1789	-1.533158	0.000000	3	-3.202677e-03	-7.728002e-01	inf	44.873329	0.000000	0.000033	394.048364	395.159510	99.718811	4	1789	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1112.646851	1113.763486	99.899742	9	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	731.464256	732.582377	99.847373	6	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1711	-2.555264	0.000000	5	-1.313781e-02	-7.608149e-01	inf	34.738480	0.000000	0.000336	376.583246	377.673759	99.711255	4	1711	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1811	-2.555264	0.000000	5	-2.105082e-04	-7.758208e-01	inf	48.400829	0.000000	0.000014	4115.520967	4116.637152	99.972886	32	1810	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1118.230702	1119.347644	99.900215	9	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	50	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	884.557643	885.674839	99.873859	7	1811	0
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1711	-0.511053	0.000000	1	-7.933380e-05	-5.109035e-01	inf	17.834766	0.000000	0.016464	1352.637012	1353.668616	99.923792	32	1489	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.371320e-02	-7.754711e-01	inf	25.368055	0.000000	0.002905	170.691367	171.681577	99.423229	7	1389	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.092993e-02	-7.757586e-01	inf	28.410912	0.000000	0.001442	234.512165	235.544173	99.561862	8	1489	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1589	-1.533158	0.000000	3	-1.352912e-02	-7.758203e-01	inf	33.017792	0.000000	0.000499	379.754668	380.815324	99.721478	11	1589	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1689	-1.533158	0.000000	3	-2.382709e-03	-7.758208e-01	inf	39.877918	0.000000	0.000103	685.472019	686.559118	99.841660	17	1689	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1789	-1.533158	0.000000	3	-1.706929e-04	-7.758208e-01	inf	47.697567	0.000000	0.000017	1468.079777	1469.190439	99.924403	32	1774	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1889	-1.533158	0.000000	3	-3.918798e-04	-7.758208e-01	inf	48.457687	0.000000	0.000014	1585.861053	1586.978575	99.929582	32	1802	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1989	-1.533158	0.000000	3	-4.789886e-04	-7.758208e-01	inf	48.419987	0.000000	0.000014	1742.972532	1744.092120	99.935807	32	1808	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1708	-2.555264	0.000000	5	-1.341521e-03	-7.758208e-01	inf	41.432693	0.000000	0.000072	1261.693622	1262.785364	99.913545	30	1708	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1808	-2.555264	0.000000	5	-4.322876e-04	-7.758208e-01	inf	46.408451	0.000000	0.000023	1505.725973	1506.833418	99.926505	32	1764	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	90	0	1908	-2.555264	0.000000	5	-4.785310e-05	-7.758208e-01	inf	48.241123	0.000000	0.000015	1622.658798	1623.772515	99.931412	32	1792	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1692	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	755.983470	757.012870	99.864018	7	1489	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.399468e-02	-6.914767e-01	inf	21.445618	0.000000	0.007169	300.504939	301.497569	99.670767	4	1389	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.837369e-02	-7.096900e-01	inf	24.017012	0.000000	0.003966	312.672095	313.655843	99.686361	4	1489	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1589	-1.533158	0.000000	3	-2.293193e-02	-7.355858e-01	inf	27.677067	0.000000	0.001707	467.960898	469.025531	99.773012	5	1589	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1689	-1.533158	0.000000	3	-1.487615e-02	-7.558226e-01	inf	33.020657	0.000000	0.000499	375.750818	376.842432	99.710326	4	1689	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1789	-1.533158	0.000000	3	-2.596049e-03	-7.723525e-01	inf	44.857487	0.000000	0.000033	397.579251	398.692662	99.720734	4	1789	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1116.281086	1117.398540	99.899995	9	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1023.051280	1024.168775	99.890888	8	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1711	-2.555264	0.000000	5	-1.513940e-02	-7.612779e-01	inf	35.332100	0.000000	0.000293	384.627348	385.722117	99.716177	4	1711	3
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1811	-2.555264	0.000000	5	-1.892404e-04	-7.758208e-01	inf	48.401123	0.000000	0.000014	4319.010291	4320.199046	99.972484	32	1810	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1343.755054	1344.944667	99.911549	10	1811	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	90	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1433.351609	1434.844267	99.895971	9	1811	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1711	-0.511053	0.000000	1	-8.295931e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	2005.512042	2007.178216	99.916989	42	1489	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1389	-1.533158	0.000000	3	-5.306308e-02	-7.758208e-01	inf	25.898556	0.000000	0.002571	115.622523	116.718487	99.061019	5	1389	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1489	-1.533158	0.000000	3	-3.767821e-02	-7.758208e-01	inf	29.206589	0.000000	0.001200	167.274870	168.308989	99.385583	6	1489	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1589	-1.533158	0.000000	3	-1.782525e-02	-7.758208e-01	inf	33.447266	0.000000	0.000452	233.248346	234.309571	99.547084	7	1589	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1689	-1.533158	0.000000	3	-6.002945e-03	-7.758208e-01	inf	40.457115	0.000000	0.000090	437.887854	438.976555	99.751991	11	1689	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1789	-1.533158	0.000000	3	-3.524028e-04	-7.758208e-01	inf	48.404572	0.000000	0.000014	1991.942332	1993.058976	99.943973	42	1788	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1889	-1.533158	0.000000	3	-3.484456e-05	-7.758208e-01	inf	48.404324	0.000000	0.000014	2171.108082	2172.229079	99.948394	42	1810	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.198137e-05	-7.758208e-01	inf	48.399654	0.000000	0.000014	2319.611379	2320.731488	99.951735	42	1811	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1711	-2.555264	0.000000	5	-2.209157e-03	-7.758208e-01	inf	41.925495	0.000000	0.000064	754.788197	755.885740	99.854800	18	1711	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1811	-2.555264	0.000000	5	-4.854198e-04	-7.758208e-01	inf	48.394165	0.000000	0.000014	1995.521001	1996.637034	99.944104	42	1792	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	10	0	1911	-2.555264	0.000000	5	-4.467861e-04	-7.758208e-01	inf	48.418148	0.000000	0.000014	2165.442304	2166.561912	99.948323	42	1808	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1708	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	384.103311	385.130365	99.733323	4	1489	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1389	-1.533158	0.000000	3	-1.431762e-03	-7.758208e-01	inf	17.381308	0.000000	0.018276	4213.992489	4214.975925	99.976668	42	1335	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1489	-1.533158	0.000000	3	-9.335710e-04	-7.758208e-01	inf	19.379871	0.000000	0.011535	4533.219956	4534.247084	99.977347	42	1453	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1589	-1.533158	0.000000	3	-9.091212e-04	-7.758208e-01	inf	22.191664	0.000000	0.006037	4879.027390	4880.082784	99.978373	42	1562	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1689	-1.533158	0.000000	3	-9.083279e-04	-7.758208e-01	inf	26.018045	0.000000	0.002501	5208.548372	5209.630499	99.979228	42	1661	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1789	-1.533158	0.000000	3	-9.082863e-04	-7.758208e-01	inf	41.213707	0.000000	0.000076	5486.839528	5487.953927	99.979694	42	1788	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	423.943840	425.061649	99.737024	4	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	298.911204	300.032202	99.626374	3	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1711	-2.555264	0.000000	5	-1.473262e-03	-7.758208e-01	inf	29.510340	0.000000	0.001119	5283.216720	5284.312071	99.979272	42	1710	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1811	-2.555264	0.000000	5	-5.328291e-05	-7.758208e-01	inf	48.397190	0.000000	0.000014	1227.156951	1228.275059	99.908969	10	1811	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	430.958601	432.078068	99.740911	4	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	10	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	302.754497	303.874129	99.631547	3	1811	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1711	-0.511053	0.000000	1	-8.295909e-05	-5.109042e-01	inf	17.833920	0.000000	0.016467	1867.807334	1868.843994	99.944529	42	1489	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1389	-1.533158	0.000000	3	-5.219869e-02	-7.758197e-01	inf	25.843975	0.000000	0.002604	142.272941	143.268779	99.304916	6	1389	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.352539e-02	-7.758202e-01	inf	28.632771	0.000000	0.001370	166.956278	167.988467	99.385560	6	1489	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.438679e-02	-7.758208e-01	inf	33.172489	0.000000	0.000482	269.750671	270.815298	99.606881	8	1589	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1689	-1.533158	0.000000	3	-5.034692e-03	-7.758208e-01	inf	40.291718	0.000000	0.000094	519.870206	520.960304	99.790752	13	1689	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1789	-1.533158	0.000000	3	-8.717030e-04	-7.758208e-01	inf	48.352608	0.000000	0.000015	1989.359461	1990.473241	99.944044	42	1786	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1889	-1.533158	0.000000	3	-5.973503e-04	-7.758208e-01	inf	48.411060	0.000000	0.000014	2167.479257	2168.599251	99.948354	42	1808	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1989	-1.533158	0.000000	3	-7.592173e-05	-7.758208e-01	inf	48.399860	0.000000	0.000014	2318.523784	2319.641790	99.951803	42	1811	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1711	-2.555264	0.000000	5	-2.214045e-03	-7.758208e-01	inf	41.888985	0.000000	0.000065	933.657298	934.752306	99.882856	22	1711	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1811	-2.555264	0.000000	5	-2.411035e-04	-7.758208e-01	inf	48.254410	0.000000	0.000015	1996.489165	1997.600896	99.944347	42	1787	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	1911	-2.555264	0.000000	5	-1.793600e-04	-7.758208e-01	inf	48.439053	0.000000	0.000014	2165.182388	2166.300302	99.948395	42	1807	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1707	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	383.289494	384.323263	99.731016	4	1489	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1389	-1.533158	0.000000	3	-2.847323e-02	-6.907206e-01	inf	21.303055	0.000000	0.007408	306.681245	307.682068	99.674722	4	1389	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.322546e-02	-7.089233e-01	inf	23.830973	0.000000	0.004139	320.290155	321.274293	99.693677	4	1489	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.763275e-02	-7.338125e-01	inf	27.248419	0.000000	0.001884	357.666322	358.730658	99.703305	4	1589	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1689	-1.533158	0.000000	3	-1.190001e-02	-7.554316e-01	inf	32.665470	0.000000	0.000541	382.242678	383.333014	99.715564	4	1689	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1789	-1.533158	0.000000	3	-3.202677e-03	-7.728002e-01	inf	44.873329	0.000000	0.000033	402.823706	403.938470	99.724026	4	1789	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1889	-1.533158	0.000000	3	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	569.737824	570.857902	99.803790	5	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	446.728955	447.847792	99.750175	4	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1711	-2.555264	0.000000	5	-1.313781e-02	-7.608149e-01	inf	34.738480	0.000000	0.000336	385.051043	386.144301	99.716878	4	1711	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1811	-2.555264	0.000000	5	-1.494794e-05	-7.758208e-01	inf	48.400322	0.000000	0.000014	5420.434737	5421.552481	99.979383	41	1811	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	1911	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399632	0.000000	0.000014	573.100404	574.219150	99.805171	5	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	2011	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399624	0.000000	0.000014	455.251165	456.369439	99.754963	4	1811	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1711	-0.511053	0.000000	1	-8.299232e-05	-5.109042e-01	inf	17.834116	0.000000	0.016466	1854.725989	1855.759075	99.944331	42	1489	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.371320e-02	-7.754711e-01	inf	25.368055	0.000000	0.002905	175.158936	176.155154	99.434466	7	1389	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.092993e-02	-7.757586e-01	inf	28.410912	0.000000	0.001442	235.131038	236.164575	99.562366	8	1489	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1589	-1.533158	0.000000	3	-1.352912e-02	-7.758203e-01	inf	33.017792	0.000000	0.000499	382.875081	383.940025	99.722628	11	1589	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1689	-1.533158	0.000000	3	-2.382709e-03	-7.758208e-01	inf	39.877918	0.000000	0.000103	693.005801	694.095820	99.842958	17	1689	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1789	-1.533158	0.000000	3	-6.610944e-04	-7.758208e-01	inf	48.131641	0.000000	0.000015	1987.820929	1988.936907	99.943891	42	1781	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1889	-1.533158	0.000000	3	-2.783397e-04	-7.758208e-01	inf	48.435661	0.000000	0.000014	2150.577567	2151.697501	99.947951	42	1807	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1989	-1.533158	0.000000	3	-9.615473e-05	-7.758208e-01	inf	48.404491	0.000000	0.000014	2317.723808	2318.850457	99.951413	42	1810	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1710	-2.555264	0.000000	5	-1.915719e-03	-7.758208e-01	inf	41.731804	0.000000	0.000067	1322.063249	1323.199491	99.914129	31	1710	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1810	-2.555264	0.000000	5	-7.435561e-05	-7.758208e-01	inf	47.590702	0.000000	0.000017	1985.721232	1986.831936	99.944097	42	1776	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	1910	-2.555264	0.000000	5	-3.464011e-04	-7.758208e-01	inf	48.457355	0.000000	0.000014	2677.968127	2679.082020	99.958423	42	1800	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1700	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	378.428348	379.464527	99.726937	4	1489	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.399468e-02	-6.914767e-01	inf	21.445618	0.000000	0.007169	302.107682	303.091198	99.675505	4	1389	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.837369e-02	-7.096900e-01	inf	24.017012	0.000000	0.003966	316.882616	317.868238	99.689927	4	1489	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1589	-1.533158	0.000000	3	-2.293193e-02	-7.355858e-01	inf	27.677067	0.000000	0.001707	470.060626	471.120894	99.774948	5	1589	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1689	-1.533158	0.000000	3	-1.487615e-02	-7.558226e-01	inf	33.020657	0.000000	0.000499	378.160221	379.246807	99.713488	4	1689	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1789	-1.533158	0.000000	3	-2.596049e-03	-7.723525e-01	inf	44.857487	0.000000	0.000033	403.994812	405.107763	99.725270	4	1789	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	708.516103	709.634497	99.842399	6	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	594.165938	595.281071	99.812671	5	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1711	-2.555264	0.000000	5	-1.513940e-02	-7.612779e-01	inf	35.332100	0.000000	0.000293	381.191119	382.283460	99.714259	4	1711	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1811	-2.555264	0.000000	5	-2.022725e-04	-7.758208e-01	inf	48.400898	0.000000	0.000014	5518.186579	5519.303767	99.979759	42	1810	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	1911	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	711.528995	712.644519	99.843467	6	1811	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	2011	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	601.682051	602.799034	99.814701	5	1811	0
