	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info
	0.310000	0.500000	1.000000	1	6	40	0	1	0	50	0	500	-1.520679	0.000000	5	-1.182717e-03	-7.758603e-01	inf	47.737293	0.000000	0.000017	34.075559	34.147483	99.789372	42	406	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	5.357347	5.423529	98.779731	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.072797	7.138926	99.073685	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.414712	7.481328	99.109569	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	300	-0.912407	0.000000	3	-2.784711e-02	-6.915334e-01	inf	20.672987	0.000000	0.008564	5.467439	5.539400	98.700926	4	300	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	400	-0.912407	0.000000	3	-4.859414e-03	-7.647975e-01	inf	43.065025	0.000000	0.000049	7.280685	7.353372	99.011516	4	400	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	5.683812	5.759479	98.686220	3	406	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	300	-1.520679	0.000000	5	-3.021537e-02	-6.925703e-01	inf	20.714523	0.000000	0.008483	5.834716	5.904136	98.824212	4	300	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	400	-1.520679	0.000000	5	-5.098801e-03	-7.646867e-01	inf	42.991600	0.000000	0.000050	6.901836	6.975448	98.944699	4	400	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	50	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737309	0.000000	0.000017	5.684090	5.758871	98.701465	3	406	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	21.786233	21.853223	99.693454	42	239	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	16.936128	17.003560	99.603425	25	239	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	12.951358	13.022841	99.451096	16	239	0
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	300	-0.912407	0.000000	3	-7.717451e-02	-6.886773e-01	inf	25.298685	0.000000	0.002952	2.833618	2.902601	97.623405	7	300	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	400	-0.912407	0.000000	3	-4.996854e-04	-7.758603e-01	inf	47.993099	0.000000	0.000016	22.658259	22.730760	99.681046	34	400	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	35.434018	35.509205	99.788261	42	406	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	300	-1.520679	0.000000	5	-4.078982e-02	-7.755171e-01	inf	24.506977	0.000000	0.003542	3.200728	3.270912	97.854292	7	300	3
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	400	-1.520679	0.000000	5	-5.550746e-03	-7.758603e-01	inf	47.860546	0.000000	0.000016	34.194473	34.268194	99.784871	42	398	2
	0.310000	0.500000	1.000000	1	6	40	0	1	0	90	0	500	-1.520679	0.000000	5	-1.182495e-03	-7.758603e-01	inf	47.737083	0.000000	0.000017	34.077876	34.149734	99.789579	42	406	2
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	5.442351	5.508559	98.798086	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.112628	7.178683	99.079844	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.662918	7.728972	99.145373	4	239	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	300	-0.912407	0.000000	3	-3.061232e-02	-6.926355e-01	inf	20.726185	0.000000	0.008460	5.432089	5.500459	98.757015	4	300	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	400	-0.912407	0.000000	3	-5.115988e-03	-7.646061e-01	inf	42.977245	0.000000	0.000050	6.994157	7.101450	98.489138	4	400	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737309	0.000000	0.000017	5.638244	5.710488	98.734890	3	406	0
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	300	-1.520679	0.000000	5	-3.494416e-02	-6.952974e-01	inf	20.843824	0.000000	0.008234	5.705918	5.774429	98.813545	4	300	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	400	-1.520679	0.000000	5	-5.615216e-03	-7.651356e-01	inf	43.746601	0.000000	0.000042	9.420041	9.491862	99.243342	5	400	3
	0.310000	0.500000	1.000000	11	6	40	0	1	0	90	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	5.635087	5.707110	98.738010	3	406	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	19.363493	19.429725	99.659122	42	239	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	17.937626	18.003803	99.632427	28	239	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	16.381917	16.448113	99.597547	20	239	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	300	-0.912407	0.000000	3	-1.213984e-01	-7.649897e-01	inf	26.000587	0.000000	0.002512	13.733092	13.802831	99.494744	27	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	400	-0.912407	0.000000	3	-7.174451e-04	-7.758603e-01	inf	48.004200	0.000000	0.000016	16.015083	16.086993	99.552992	20	400	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	35.210869	35.282905	99.795832	42	406	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	300	-1.520679	0.000000	5	-6.046139e-02	-7.758603e-01	inf	25.009527	0.000000	0.003155	2.163775	2.232241	96.932860	5	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	400	-1.520679	0.000000	5	-5.575005e-04	-7.758603e-01	inf	47.998314	0.000000	0.000016	27.572275	27.644127	99.740083	32	400	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	35.464263	35.536283	99.797334	42	406	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	5.666631	5.732984	98.842608	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	6.327534	6.432368	98.370214	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	6.661252	6.727539	99.014695	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	300	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	18.054556	0.000000	0.015651	77.785968	77.854126	99.912454	42	287	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	400	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	36.233379	0.000000	0.000238	97.517779	97.590632	99.925348	42	395	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	8.535865	8.608038	99.161561	4	406	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	300	-1.520679	0.000000	5	-1.193009e-03	-7.758603e-01	inf	17.657129	0.000000	0.017151	75.567015	75.635157	99.909907	42	291	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	400	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	38.372272	0.000000	0.000145	83.562681	83.634448	99.914190	37	400	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	8.460703	8.532800	99.155063	4	406	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	21.140468	21.206939	99.686561	42	239	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	21.595256	21.661373	99.694771	33	239	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	18.211766	18.279456	99.629694	22	239	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	300	-0.912407	0.000000	3	-1.206859e-01	-7.565428e-01	inf	25.996954	0.000000	0.002514	17.382899	17.460928	99.553123	32	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	400	-0.912407	0.000000	3	-5.483688e-04	-7.758603e-01	inf	47.998104	0.000000	0.000016	22.820651	22.897217	99.665610	24	400	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	39.514967	39.607885	99.765406	42	406	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	300	-1.520679	0.000000	5	-3.929655e-02	-7.758451e-01	inf	24.532633	0.000000	0.003522	2.653103	2.741791	96.765330	5	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	400	-1.520679	0.000000	5	-4.879688e-04	-7.758603e-01	inf	47.994862	0.000000	0.000016	27.878471	27.969474	99.674635	39	400	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	500	-1.520679	0.000000	5	-1.182717e-03	-7.758603e-01	inf	47.737293	0.000000	0.000017	36.906753	36.979535	99.803184	42	406	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	5.606006	5.673405	98.812022	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.008185	7.074433	99.063555	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.252708	7.318984	99.094463	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	300	-0.912407	0.000000	3	-2.784711e-02	-6.915334e-01	inf	20.672987	0.000000	0.008564	5.460236	5.528637	98.762785	4	300	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	400	-0.912407	0.000000	3	-4.859414e-03	-7.647975e-01	inf	43.065025	0.000000	0.000049	6.910841	6.982575	98.972672	4	400	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	8.413313	8.485429	99.150118	4	406	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	300	-1.520679	0.000000	5	-3.021537e-02	-6.925703e-01	inf	20.714523	0.000000	0.008483	5.606475	5.674988	98.792721	4	300	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	400	-1.520679	0.000000	5	-5.098801e-03	-7.646867e-01	inf	42.991600	0.000000	0.000050	7.286328	7.358199	99.023249	4	400	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	11.189150	11.261229	99.359937	5	406	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	21.639317	21.705679	99.694264	42	239	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	36.805970	36.872198	99.820385	42	239	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	21.338094	21.404260	99.690874	26	239	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	300	-0.912407	0.000000	3	-7.717451e-02	-6.886773e-01	inf	25.298685	0.000000	0.002952	3.173475	3.241947	97.887939	7	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	400	-0.912407	0.000000	3	-4.996854e-04	-7.758603e-01	inf	47.993099	0.000000	0.000016	22.392713	22.464620	99.679910	34	400	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	35.067574	35.139552	99.795165	42	406	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	300	-1.520679	0.000000	5	-4.078982e-02	-7.755171e-01	inf	24.506977	0.000000	0.003542	3.189955	3.258444	97.898112	7	300	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	400	-1.520679	0.000000	5	-5.550746e-03	-7.758603e-01	inf	47.860546	0.000000	0.000016	29.763991	29.835794	99.759339	42	398	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	500	-1.520679	0.000000	5	-1.182495e-03	-7.758603e-01	inf	47.737083	0.000000	0.000017	34.844062	34.916038	99.793859	42	406	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	300	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.276013	7.342277	99.097502	5	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	400	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	6.901734	6.967857	99.051031	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	500	-0.304136	0.000000	1	-1.182719e-03	-3.028505e-01	inf	11.568508	0.000000	0.069687	7.909377	7.975629	99.169317	4	239	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	300	-0.912407	0.000000	3	-3.061232e-02	-6.926355e-01	inf	20.726185	0.000000	0.008460	5.594614	5.663150	98.789794	4	300	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	400	-0.912407	0.000000	3	-5.115988e-03	-7.646061e-01	inf	42.977245	0.000000	0.000050	7.450779	7.542942	98.778158	4	400	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	500	-0.912407	0.000000	3	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	11.228498	11.300589	99.362059	5	406	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	300	-1.520679	0.000000	5	-3.494416e-02	-6.952974e-01	inf	20.843824	0.000000	0.008234	5.605198	5.673621	98.794019	4	300	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	400	-1.520679	0.000000	5	-5.615216e-03	-7.651356e-01	inf	43.746601	0.000000	0.000042	9.738636	9.810490	99.267581	5	400	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	500	-1.520679	0.000000	5	-1.182719e-03	-7.758603e-01	inf	47.737305	0.000000	0.000017	11.212214	11.284347	99.360767	5	406	0
